id,name,activity_name,total,start_duration,end_duration,start_registration,end_registration,credits_count,activity_type,location,location_kotakab_code,mitra_id,certified,logo,mitra_name,Kab/Kot,Provinsi,Tipe Lokasi,Lokasi,Nama_Provinsi,durasi_magang
93c6101c-6cd0-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Pekanbaru,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
67b0eccc-6cd1-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Samarinda,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
56483567-6cd3-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Semarang,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
14bb2acb-6cd2-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Solo,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
56c70c1a-6cd2-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Surabaya,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
ecbc0240-6cd1-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Halal  Intern - Yogyakarta,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
f5529024-6cd4-11ed-8441-22d0c8df9d48,Assistant Demand Creation Masstige Intern - Medan,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
51698d10-6cd4-11ed-9738-0278cb7f6574,Assistant Demand Creation Masstige Intern - Palembang,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
954d40c9-6cd5-11ed-8441-22d0c8df9d48,Assistant Demand Creation Masstige Intern - Surabaya,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
5a98674b-6cd5-11ed-9738-0278cb7f6574,Assistant Demand Creation Masstige Intern - Yogyakarta,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
7319e9b6-6cd6-11ed-9c3c-feb214c74b66,Assistant Demand Creation Personal Care Intern - Aceh,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
7346fc19-6cd5-11ed-9c3c-feb214c74b66,Assistant Demand Creation Personal Care Intern - Bandung,Commercial Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
accf13f5-6cd5-11ed-8fcc-563600033649,Assistant Demand Creation Personal Care Intern - Banjarmasin,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
5ad01782-6cd7-11ed-8fcc-563600033649,Assistant Demand Creation Personal Care Intern - Bekasi,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
889640e1-6cd7-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Personal Care Intern - Bogor,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
b51f32d9-6cd7-11ed-8fcc-563600033649,Assistant Demand Creation Personal Care Intern - Jakarta,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
cdad3003-6cd6-11ed-9c3c-feb214c74b66,Assistant Demand Creation Personal Care Intern - Lampung,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
ee039d84-6cd7-11ed-8fcc-563600033649,Assistant Demand Creation Personal Care Intern - Makassar,Commercial Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
0618e66d-6cd6-11ed-9738-0278cb7f6574,Assistant Demand Creation Personal Care Intern - Pekanbaru,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
06508459-6cd7-11ed-9c3c-feb214c74b66,Assistant Demand Creation Personal Care Intern - Solo,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
f62437c7-6cd3-11ed-9c3c-feb214c74b66,Assistant Demand Creation Teens & Emerging Intern - Bandung,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
baff00e0-6cd3-11ed-9c3c-feb214c74b66,Assistant Demand Creation Teens & Emerging Intern - Cirebon,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
88d0019b-6cd6-11ed-98a6-964ca1abcf1b,Assistant Demand Creation Teens & Emerging Intern - Yogyakarta,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
ff2956e3-6ccc-11ed-98a6-964ca1abcf1b,Assistant Digitalization (Locomm & CS Online) Intern - Jabodetabek,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
2e13a400-6cd9-11ed-9c3c-feb214c74b66,Assistant Digitalization (Locomm & CS Online) Intern - Surabaya,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
e29b9995-6ccc-11ed-98a6-964ca1abcf1b,Assistant Emerging Channel Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
78176b3e-6c85-11ed-8fcc-563600033649,Assistant International CMM Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
44a16d60-6c85-11ed-8fcc-563600033649,Assistant International Market Development Intern,Commercial Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
cefb494d-6585-11ed-9da9-9afb6f59ce88,Assistant of STEM Digital Teacher (SMP-SMA-SMK),MAGANG BERSERTIFIKAT STEM DIGITAL EDUCATOR,10,2023-02-01,2023-06-30,2023-01-02,2023-01-27,20,OFFLINE,Tangerang Selatan,,b4ceff37-a672-44e4-a8e1-7b085afdeac8,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f2ded364-8fcf-484f-99a7-dea63c94c7e7.png,EDUCOURSE,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,149.0
b0f6ec45-6cdb-11ed-8fcc-563600033649,Assistant Paragon Beauty Academy Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
27185219-74c9-11ed-be17-36f737f7a6bf,Assistant Procurement Specialist,Huawei Roll Out & Manage Service Internship,2,2023-02-16,2023-06-30,2022-12-15,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,20f87c97-71f0-4bb0-a591-ed22c767891d,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d9158ede-a886-4d35-85d2-d71779d89cae.jpg,Huawei,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
b8ac45f4-756b-11ed-be17-36f737f7a6bf,Assistant Project Controller,Huawei Roll Out & Manage Service Internship,5,2023-02-16,2023-06-30,2022-12-15,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,20f87c97-71f0-4bb0-a591-ed22c767891d,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d9158ede-a886-4d35-85d2-d71779d89cae.jpg,Huawei,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
7af1196c-75d8-11ed-8c3c-3eca353efbd3,Assistant Quality Control and EHS Engineer,Huawei Roll Out & Manage Service Internship,3,2023-02-16,2023-06-30,2022-12-15,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,20f87c97-71f0-4bb0-a591-ed22c767891d,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d9158ede-a886-4d35-85d2-d71779d89cae.jpg,Huawei,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
8d15ce46-6ccc-11ed-98a6-964ca1abcf1b,Assistant Retail Busines Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
884b4738-6c68-11ed-934e-964ca1abcf1b,Assistant Shopper & Customer Marketing Manager - Labore Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
49c4d336-6c68-11ed-934e-964ca1abcf1b,Assistant Shopper & Customer Marketing Manager - Make Over Intern,Commercial Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
a5b6d2be-6c68-11ed-934e-964ca1abcf1b,Assistant Shopper & Customer Marketing Manager - TAVI Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
e3428104-6cd5-11ed-8fcc-563600033649,Assistant Shopper Experience Intern,Commercial Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
2823db34-93b8-11ed-9a81-0e0e272ec745,Associate Facilitator Offline,BLENDED LEARNING EDUCATION INNOVATOR,10,2023-02-20,2023-07-21,2023-01-16,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,c2bfb0e4-c49c-4e14-abf7-74d21f0aaa05,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c80c2219-0842-4ed0-91f6-31f13a51d45e.png,Sekolah.mu,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,151.0
eb381884-6ede-11ed-86a1-563600033649,Associate Software Engineer Backend,BLENDED LEARNING EDUCATION INNOVATOR,5,2023-02-20,2023-07-21,2023-01-16,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,c2bfb0e4-c49c-4e14-abf7-74d21f0aaa05,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c80c2219-0842-4ed0-91f6-31f13a51d45e.png,Sekolah.mu,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,151.0
b263d9ef-6edf-11ed-818c-feb214c74b66,Associate Software Engineer - Frontend,BLENDED LEARNING EDUCATION INNOVATOR,4,2023-02-20,2023-07-21,2023-01-16,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,c2bfb0e4-c49c-4e14-abf7-74d21f0aaa05,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c80c2219-0842-4ed0-91f6-31f13a51d45e.png,Sekolah.mu,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,151.0
5aefa432-73d9-11ed-84f4-260399e19f34,Assy & Painting Division - Assy Painting Engineering Service Intern,Toyota Internship Program,1,2023-02-08,2023-08-07,2022-12-19,2023-01-31,20,OFFLINE,"Sunter, Jakarta Utara & Karawang, Jawa Barat",,52ec1191-2559-49fb-972c-abef2629cdbc,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9ec83d03-8bed-47be-94f2-60e034c180c4.png,Toyota Indonesia,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,180.0
afa45069-73d9-11ed-84f4-260399e19f34,Assy & Painting Division - Assy Plant 2 Intern,Toyota Internship Program,1,2023-02-08,2023-08-07,2022-12-19,2023-01-31,20,OFFLINE,"Sunter, Jakarta Utara & Karawang, Jawa Barat",,52ec1191-2559-49fb-972c-abef2629cdbc,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9ec83d03-8bed-47be-94f2-60e034c180c4.png,Toyota Indonesia,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,180.0
e1a9f171-812f-11ed-979c-f6e17ff1bedb,Atokotei Intern,BE INTERN Building Digital Future,1,2023-02-16,2023-06-30,2022-12-21,2023-01-20,20,BLENDED,Kab. Karawang,22100.0,6a82280c-7d74-4b04-a286-5fdfa1569975,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3a2b24c-b002-4fa2-9f80-b281d99c0795.png,Bridgestone,Kab. Karawang,Jawa Barat,Kabupaten,Karawang,JawaBarat,134.0
cd76d463-6169-11ed-b3d1-4eaca8c1bf53,Auction Relation Officer - JBA (Jakarta),ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,2023-02-10,2023-06-10,2022-11-15,2023-01-20,20,OFFLINE,Kota Jakarta Utara,16100.0,631c1888-6d99-43db-bfff-086dafc150c3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png,ASSA,Kota Jakarta Utara,DKI Jakarta,Kota,JakartaUtara,JakartaRaya,120.0
d1eac21d-6b11-11ed-8225-d61b0e2692e7,Automation  & Electrical Infrastructure Project Analyst Officer,Officer Development Program,1,2023-02-13,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,8816b5f5-7f39-459c-ba0c-86996423c5e5,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,137.0
9c5ada0c-6fab-11ed-8b84-22d0c8df9d48,Automation Engineer,Data Acquisition Project Plans,2,2023-02-16,2023-06-30,2022-12-01,2023-02-10,20,OFFLINE,Kota Jakarta Timur,16400.0,e3c02360-8ec1-4783-9790-80afa6cf1114,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_caf860b4-53f3-4eff-addc-dcc5b198740d.jpg,Dankos,Kota Jakarta Timur,DKI Jakarta,Kota,JakartaTimur,JakartaRaya,134.0
4a63b064-6bfe-11ed-8441-22d0c8df9d48,Automation Factory Engineer  Intern,Supply Chain Management Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kota Tangerang,286100.0,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
82ad9986-6fb8-11ed-a7a1-0278cb7f6574,Automation & IIoT Engineer,Manufacturing & Engineering Digitalization,6,2023-01-10,2023-06-10,2022-12-01,2023-02-10,20,OFFLINE,Kab. Bekasi,22200.0,e3c02360-8ec1-4783-9790-80afa6cf1114,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_caf860b4-53f3-4eff-addc-dcc5b198740d.jpg,Dankos,Kab. Bekasi,Jawa Barat,Kabupaten,Bekasi,JawaBarat,151.0
3f903bb8-6c04-11ed-8441-22d0c8df9d48,Automation Process Material Planner Intern,Supply Chain Management Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kota Tangerang,286100.0,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
